Timestamp;User_X;User_Y;User_Z;Obj_X;Obj_Y;Obj_Z;Rel_Dist
19,357;-3,6804;1,1176;-0,6816;0,0000;-1741,7310;1,2000;1742,8530
19,409;-3,7105;1,1176;-0,6383;0,0000;-1752,8440;1,2000;1753,9660
19,461;-3,7398;1,1176;-0,5961;0,0000;-1763,9920;1,2000;1765,1140
19,511;-3,7682;1,1176;-0,5552;0,0000;-1771,4430;1,2000;1772,5660
19,562;-3,7970;1,1176;-0,5138;0,0000;-1782,6500;1,2000;1783,7720
19,615;-3,8275;1,1176;-0,4700;0,0000;-1790,1410;1,2000;1791,2630
19,666;-3,8568;1,1176;-0,4277;0,0000;-1801,4070;1,2000;1802,5290
19,720;-3,8869;1,1176;-0,3844;0,0000;-1808,9370;1,2000;1810,0590
19,772;-3,9172;1,1176;-0,3409;0,0000;-1820,2610;1,2000;1821,3840
19,823;-3,9465;1,1176;-0,2987;0,0000;-1831,6210;1,2000;1832,7440
19,873;-3,9751;1,1176;-0,2578;0,0000;-1839,2140;1,2000;1840,3360
19,927;-4,0107;1,1176;-0,2189;0,0000;-1850,6330;1,2000;1851,7550
19,977;-4,0561;1,1176;-0,1977;0,0000;-1858,2650;1,2000;1859,3870
20,027;-4,1057;1,1176;-0,1863;0,0000;-1869,7430;1,2000;1870,8650
20,080;-4,1491;1,1176;-0,1383;0,0000;-1881,2550;1,2000;1882,3780
20,132;-4,1893;1,1176;-0,0762;0,0000;-1888,9500;1,2000;1890,0730
20,185;-4,2255;1,1176;-0,0114;0,0000;-1900,5220;1,2000;1901,6450
20,236;-4,2602;1,1176;0,0526;0,0000;-1908,2560;1,2000;1909,3790
20,289;-4,2877;1,1176;0,1216;0,0000;-1919,8870;1,2000;1921,0100
20,342;-4,3052;1,1176;0,1939;0,0000;-1931,5530;1,2000;1932,6760
20,395;-4,3176;1,1176;0,2675;0,0000;-1939,3500;1,2000;1940,4720
20,446;-4,3199;1,1176;0,3408;0,0000;-1951,0750;1,2000;1952,1970
20,498;-4,3195;1,1176;0,4128;0,0000;-1958,9110;1,2000;1960,0330
20,550;-4,3152;1,1176;0,4876;0,0000;-1970,6940;1,2000;1971,8170
20,600;-4,3039;1,1176;0,5575;0,0000;-1982,5140;1,2000;1983,6360
20,651;-4,2900;1,1176;0,6281;0,0000;-1990,4120;1,2000;1991,5350
20,702;-4,3177;1,1176;0,6701;0,0000;-2002,2900;1,2000;2003,4130
20,752;-4,3443;1,1176;0,7134;0,0000;-2010,2290;1,2000;2011,3510
20,802;-4,3694;1,1176;0,7565;0,0000;-2022,1650;1,2000;2023,2870
20,854;-4,3937;1,1176;0,8026;0,0000;-2030,1430;1,2000;2031,2650
20,906;-4,4148;1,1176;0,8495;0,0000;-2042,1380;1,2000;2043,2600
20,959;-4,4333;1,1176;0,8911;0,0000;-2050,1550;1,2000;2051,2770
21,012;-4,4333;1,1176;0,8911;0,0000;-2062,2090;1,2000;2063,3320
21,064;-4,4333;1,1176;0,8911;0,0000;-2074,2990;1,2000;2075,4210
21,116;-4,4333;1,1176;0,8911;0,0000;-2082,3780;1,2000;2083,5010
21,168;-4,4333;1,1176;0,8911;0,0000;-2094,5270;1,2000;2095,6490
21,218;-4,4333;1,1176;0,8911;0,0000;-2102,6460;1,2000;2103,7680
21,269;-4,4333;1,1176;0,8911;0,0000;-2114,8530;1,2000;2115,9750
21,320;-4,4333;1,1176;0,8911;0,0000;-2123,0110;1,2000;2124,1330
21,372;-4,4333;1,1176;0,8911;0,0000;-2135,2770;1,2000;2136,4000
21,423;-4,4333;1,1176;0,8911;0,0000;-2147,5790;1,2000;2148,7010
21,474;-4,4333;1,1176;0,8911;0,0000;-2155,8000;1,2000;2156,9220
21,524;-4,4398;1,1176;0,9253;0,0000;-2168,1600;1,2000;2169,2820
21,576;-4,4503;1,1176;0,9769;0,0000;-2176,4200;1,2000;2177,5420
21,629;-4,4693;1,1176;1,0253;0,0000;-2188,8390;1,2000;2189,9620
21,681;-4,4980;1,1176;1,0692;0,0000;-2201,2940;1,2000;2202,4170
21,733;-4,5124;1,1176;1,1215;0,0000;-2209,6170;1,2000;2210,7390
21,783;-4,5348;1,1176;1,1664;0,0000;-2222,1300;1,2000;2223,2530
21,834;-4,5205;1,1176;1,2384;0,0000;-2230,4920;1,2000;2231,6150
21,886;-4,5064;1,1176;1,3097;0,0000;-2243,0650;1,2000;2244,1870
21,939;-4,4918;1,1176;1,3836;0,0000;-2251,4660;1,2000;2252,5880
21,990;-4,4779;1,1176;1,4539;0,0000;-2264,0970;1,2000;2265,2190
22,042;-4,4636;1,1176;1,5268;0,0000;-2276,7640;1,2000;2277,8860
22,092;-4,4500;1,1176;1,5968;0,0000;-2285,2280;1,2000;2286,3500
22,142;-4,4366;1,1176;1,6658;0,0000;-2297,9530;1,2000;2299,0750
22,195;-4,4224;1,1176;1,7388;0,0000;-2306,4570;1,2000;2307,5790
22,248;-4,4082;1,1176;1,8123;0,0000;-2319,2410;1,2000;2320,3630
22,298;-4,3944;1,1176;1,8830;0,0000;-2327,7830;1,2000;2328,9050
22,348;-4,3809;1,1176;1,9523;0,0000;-2340,6260;1,2000;2341,7480
22,401;-4,3668;1,1176;2,0248;0,0000;-2353,5050;1,2000;2354,6260
22,453;-4,3526;1,1176;2,0980;0,0000;-2362,1100;1,2000;2363,2320
22,505;-4,3389;1,1176;2,1687;0,0000;-2375,0480;1,2000;2376,1690
22,557;-4,3245;1,1176;2,2426;0,0000;-2383,6920;1,2000;2384,8140
22,608;-4,3108;1,1176;2,3131;0,0000;-2396,6880;1,2000;2397,8100
22,660;-4,2974;1,1176;2,3819;0,0000;-2405,3720;1,2000;2406,4940
22,712;-4,2829;1,1176;2,4566;0,0000;-2418,4270;1,2000;2419,5490
22,763;-4,2694;1,1176;2,5263;0,0000;-2431,5170;1,2000;2432,6390
22,814;-4,2553;1,1176;2,5986;0,0000;-2440,2640;1,2000;2441,3860
22,866;-4,2414;1,1176;2,6702;0,0000;-2453,4130;1,2000;2454,5350
22,917;-4,2274;1,1176;2,7412;0,0000;-2462,1990;1,2000;2463,3210
22,968;-4,2081;1,1176;2,8109;0,0000;-2475,4060;1,2000;2476,5280
23,022;-4,1714;1,1176;2,8751;0,0000;-2488,6500;1,2000;2489,7720
23,075;-4,1053;1,1176;2,9101;0,0000;-2497,4990;1,2000;2498,6200
23,125;-4,0335;1,1176;2,9171;0,0000;-2510,8010;1,2000;2511,9230
23,178;-3,9967;1,1176;2,9548;0,0000;-2519,6890;1,2000;2520,8100
23,232;-3,9850;1,1176;2,9682;0,0000;-2533,0500;1,2000;2534,1710
23,286;-3,9850;1,1176;2,9682;0,0000;-2546,4460;1,2000;2547,5680
23,339;-3,9850;1,1176;2,9682;0,0000;-2555,3970;1,2000;2556,5180
23,391;-3,9850;1,1176;2,9682;0,0000;-2568,8520;1,2000;2569,9740
23,445;-3,9850;1,1176;2,9682;0,0000;-2582,3430;1,2000;2583,4640
23,495;-3,9850;1,1176;2,9682;0,0000;-2591,3560;1,2000;2592,4770
23,547;-3,9850;1,1176;2,9682;0,0000;-2604,9060;1,2000;2606,0270
23,598;-3,9850;1,1176;2,9682;0,0000;-2613,9580;1,2000;2615,0800
23,650;-3,9850;1,1176;2,9682;0,0000;-2627,5670;1,2000;2628,6880
23,700;-3,9850;1,1176;2,9682;0,0000;-2641,2100;1,2000;2642,3320
23,753;-3,9850;1,1176;2,9682;0,0000;-2650,3250;1,2000;2651,4470
23,804;-3,9850;1,1176;2,9682;0,0000;-2664,0280;1,2000;2665,1490
23,856;-3,9850;1,1176;2,9682;0,0000;-2673,1830;1,2000;2674,3040
23,908;-3,9850;1,1176;2,9682;0,0000;-2686,9440;1,2000;2688,0650
23,959;-3,9850;1,1176;2,9682;0,0000;-2696,1380;1,2000;2697,2590
24,011;-3,9850;1,1176;2,9682;0,0000;-2709,9580;1,2000;2711,0790
24,062;-3,9850;1,1176;2,9682;0,0000;-2723,8130;1,2000;2724,9340
24,113;-3,9850;1,1176;2,9682;0,0000;-2733,0700;1,2000;2734,1910
24,165;-3,9850;1,1176;2,9682;0,0000;-2746,9850;1,2000;2748,1060
24,216;-3,9526;1,1176;2,9545;0,0000;-2756,2810;1,2000;2757,4020
24,267;-3,9052;1,1176;2,9344;0,0000;-2770,2540;1,2000;2771,3750
24,318;-3,8630;1,1176;2,9165;0,0000;-2779,5890;1,2000;2780,7090
24,369;-3,8630;1,1176;2,9165;0,0000;-2793,6210;1,2000;2794,7410
24,419;-3,8630;1,1176;2,9165;0,0000;-2802,9950;1,2000;2804,1160
24,471;-3,8630;1,1176;2,9165;0,0000;-2817,0860;1,2000;2818,2070
24,522;-3,8630;1,1176;2,9165;0,0000;-2831,2120;1,2000;2832,3330
24,572;-3,8630;1,1176;2,9165;0,0000;-2840,6490;1,2000;2841,7700
24,622;-3,8630;1,1176;2,9165;0,0000;-2854,8340;1,2000;2855,9550
24,674;-3,8630;1,1176;2,9165;0,0000;-2864,3110;1,2000;2865,4320
24,726;-3,8630;1,1176;2,9165;0,0000;-2878,5550;1,2000;2879,6760
24,776;-3,8630;1,1176;2,9165;0,0000;-2888,0710;1,2000;2889,1920
24,829;-3,8630;1,1176;2,9165;0,0000;-2902,3740;1,2000;2903,4940
24,881;-3,8630;1,1176;2,9165;0,0000;-2916,7110;1,2000;2917,8320
24,933;-3,8630;1,1176;2,9165;0,0000;-2926,2900;1,2000;2927,4110
24,985;-3,8630;1,1176;2,9165;0,0000;-2940,6870;1,2000;2941,8080
25,038;-3,8630;1,1176;2,9165;0,0000;-2950,3050;1,2000;2951,4260
25,089;-3,8630;1,1176;2,9165;0,0000;-2964,7610;1,2000;2965,8810
25,142;-3,8630;1,1176;2,9165;0,0000;-2979,2520;1,2000;2980,3720
25,192;-3,8630;1,1176;2,9165;0,0000;-2988,9320;1,2000;2990,0530
25,244;-3,8630;1,1176;2,9165;0,0000;-3003,4820;1,2000;3004,6030
25,295;-3,8630;1,1176;2,9165;0,0000;-3013,2020;1,2000;3014,3230
25,345;-3,8630;1,1176;2,9165;0,0000;-3027,8110;1,2000;3028,9320
25,399;-3,8630;1,1176;2,9165;0,0000;-3037,5700;1,2000;3038,6900
25,452;-3,8630;1,1176;2,9165;0,0000;-3052,2370;1,2000;3053,3580
25,504;-3,8630;1,1176;2,9165;0,0000;-3066,9410;1,2000;3068,0610
25,556;-3,8630;1,1176;2,9165;0,0000;-3076,7620;1,2000;3077,8830
25,608;-3,8630;1,1176;2,9165;0,0000;-3091,5240;1,2000;3092,6450
25,660;-3,8630;1,1176;2,9165;0,0000;-3106,3220;1,2000;3107,4420
25,710;-3,8630;1,1176;2,9165;0,0000;-3116,2060;1,2000;3117,3260
25,761;-3,8630;1,1176;2,9165;0,0000;-3131,0620;1,2000;3132,1830
25,811;-3,8630;1,1176;2,9165;0,0000;-3140,9860;1,2000;3142,1060
25,862;-3,8630;1,1176;2,9165;0,0000;-3155,9010;1,2000;3157,0210
25,915;-3,8630;1,1176;2,9165;0,0000;-3165,8640;1,2000;3166,9840
25,968;-3,8630;1,1176;2,9165;0,0000;-3180,8370;1,2000;3181,9580
26,019;-3,8630;1,1176;2,9165;0,0000;-3190,8400;1,2000;3191,9600
26,070;-3,8630;1,1176;2,9165;0,0000;-3205,8730;1,2000;3206,9930
26,122;-3,8630;1,1176;2,9165;0,0000;-3220,9410;1,2000;3222,0610
26,172;-3,8630;1,1176;2,9165;0,0000;-3231,0060;1,2000;3232,1260
26,223;-3,8596;1,1176;2,9139;0,0000;-3246,1320;1,2000;3247,2530
26,273;-3,8188;1,1176;2,8835;0,0000;-3256,2360;1,2000;3257,3570
26,326;-3,7763;1,1176;2,8517;0,0000;-3271,4220;1,2000;3272,5430
26,376;-3,7359;1,1176;2,8214;0,0000;-3281,5660;1,2000;3282,6860
26,426;-3,6961;1,1176;2,7917;0,0000;-3296,8110;1,2000;3297,9310
26,478;-3,6634;1,1176;2,7672;0,0000;-3306,9930;1,2000;3308,1130
26,529;-3,6634;1,1176;2,7672;0,0000;-3322,2960;1,2000;3323,4170
26,582;-3,6634;1,1176;2,7672;0,0000;-3337,6350;1,2000;3338,7550
26,632;-3,6634;1,1176;2,7672;0,0000;-3347,8810;1,2000;3349,0010
26,685;-3,6634;1,1176;2,7672;0,0000;-3363,2790;1,2000;3364,3990
26,737;-3,6634;1,1176;2,7672;0,0000;-3373,5630;1,2000;3374,6830
26,788;-3,6634;1,1176;2,7672;0,0000;-3389,0200;1,2000;3390,1400
26,840;-3,6634;1,1176;2,7672;0,0000;-3404,5110;1,2000;3405,6310
26,894;-3,6634;1,1176;2,7672;0,0000;-3414,8590;1,2000;3415,9790
26,947;-3,6634;1,1176;2,7672;0,0000;-3430,4100;1,2000;3431,5300
26,998;-3,6634;1,1176;2,7672;0,0000;-3440,7960;1,2000;3441,9160
27,051;-3,6634;1,1176;2,7672;0,0000;-3456,4060;1,2000;3457,5260
27,104;-3,6634;1,1176;2,7672;0,0000;-3472,0500;1,2000;3473,1700
27,157;-3,6634;1,1176;2,7672;0,0000;-3482,5000;1,2000;3483,6200
27,210;-3,6634;1,1176;2,7672;0,0000;-3498,2040;1,2000;3499,3240
27,262;-3,6634;1,1176;2,7672;0,0000;-3513,9430;1,2000;3515,0630
27,314;-3,6836;1,1176;2,7818;0,0000;-3524,4550;1,2000;3525,5750
27,364;-3,7243;1,1176;2,8112;0,0000;-3540,2530;1,2000;3541,3730
27,417;-3,7676;1,1176;2,8423;0,0000;-3550,8040;1,2000;3551,9250
27,468;-3,8093;1,1176;2,8724;0,0000;-3566,6610;1,2000;3567,7810
27,520;-3,8515;1,1176;2,9028;0,0000;-3582,5530;1,2000;3583,6740
27,571;-3,8657;1,1176;2,9131;0,0000;-3593,1680;1,2000;3594,2880
27,625;-3,8657;1,1176;2,9131;0,0000;-3609,1180;1,2000;3610,2390
27,676;-3,8657;1,1176;2,9131;0,0000;-3619,7720;1,2000;3620,8920
27,728;-3,8657;1,1176;2,9131;0,0000;-3635,7820;1,2000;3636,9020
27,778;-3,8657;1,1176;2,9131;0,0000;-3646,4750;1,2000;3647,5950
27,829;-3,8657;1,1176;2,9131;0,0000;-3662,5430;1,2000;3663,6640
27,880;-3,8657;1,1176;2,9131;0,0000;-3673,2750;1,2000;3674,3960
27,933;-3,8657;1,1176;2,9131;0,0000;-3689,4030;1,2000;3690,5230
27,983;-3,8657;1,1176;2,9131;0,0000;-3705,5660;1,2000;3706,6860
28,034;-3,8657;1,1176;2,9131;0,0000;-3716,3610;1,2000;3717,4810
28,084;-3,8657;1,1176;2,9131;0,0000;-3732,5820;1,2000;3733,7020
28,135;-3,8657;1,1176;2,9131;0,0000;-3743,4160;1,2000;3744,5360
28,186;-3,8657;1,1176;2,9131;0,0000;-3759,6970;1,2000;3760,8170
28,238;-3,8657;1,1176;2,9131;0,0000;-3770,5700;1,2000;3771,6900
28,288;-3,8657;1,1176;2,9131;0,0000;-3786,9090;1,2000;3788,0300
28,340;-3,8657;1,1176;2,9131;0,0000;-3803,2840;1,2000;3804,4040
28,391;-3,8657;1,1176;2,9131;0,0000;-3814,2200;1,2000;3815,3400
28,444;-3,8657;1,1176;2,9131;0,0000;-3830,6540;1,2000;3831,7740
28,495;-3,8476;1,1176;2,9000;0,0000;-3841,6290;1,2000;3842,7490
28,546;-3,8068;1,1176;2,8706;0,0000;-3858,1220;1,2000;3859,2410
28,598;-3,7735;1,1176;2,8466;0,0000;-3869,1360;1,2000;3870,2560
28,648;-3,7735;1,1176;2,8466;0,0000;-3885,6880;1,2000;3886,8070
28,701;-3,7735;1,1176;2,8466;0,0000;-3902,2740;1,2000;3903,3940
28,752;-3,7735;1,1176;2,8466;0,0000;-3913,3510;1,2000;3914,4710
28,803;-3,7735;1,1176;2,8466;0,0000;-3929,9970;1,2000;3931,1170
28,855;-3,7735;1,1176;2,8466;0,0000;-3941,1140;1,2000;3942,2330
28,906;-3,7735;1,1176;2,8466;0,0000;-3957,8180;1,2000;3958,9380
28,956;-3,7735;1,1176;2,8466;0,0000;-3968,9740;1,2000;3970,0940
29,008;-3,7735;1,1176;2,8466;0,0000;-3985,7370;1,2000;3986,8560
29,058;-3,7735;1,1176;2,8466;0,0000;-3996,9320;1,2000;3998,0520
29,110;-3,7735;1,1176;2,8466;0,0000;-4013,7540;1,2000;4014,8740
29,162;-3,7735;1,1176;2,8466;0,0000;-4030,6110;1,2000;4031,7310
29,212;-3,7735;1,1176;2,8466;0,0000;-4041,8690;1,2000;4042,9890
29,263;-3,7735;1,1176;2,8466;0,0000;-4058,7850;1,2000;4059,9050
29,316;-3,7735;1,1176;2,8466;0,0000;-4070,0820;1,2000;4071,2020
29,367;-3,7735;1,1176;2,8466;0,0000;-4087,0570;1,2000;4088,1770
29,420;-3,7735;1,1176;2,8466;0,0000;-4098,3940;1,2000;4099,5130
29,472;-3,7735;1,1176;2,8466;0,0000;-4115,4270;1,2000;4116,5470
29,524;-3,7735;1,1176;2,8466;0,0000;-4132,4970;1,2000;4133,6170
29,574;-3,7735;1,1176;2,8466;0,0000;-4143,8960;1,2000;4145,0160
29,626;-3,7735;1,1176;2,8466;0,0000;-4161,0250;1,2000;4162,1450
29,677;-3,7735;1,1176;2,8466;0,0000;-4172,4630;1,2000;4173,5830
29,728;-3,7735;1,1176;2,8466;0,0000;-4189,6500;1,2000;4190,7700
29,780;-3,7735;1,1176;2,8466;0,0000;-4201,1280;1,2000;4202,2480
29,830;-3,7735;1,1176;2,8466;0,0000;-4218,3740;1,2000;4219,4930
29,882;-3,7555;1,1176;2,8336;0,0000;-4235,6540;1,2000;4236,7740
29,932;-3,7150;1,1176;2,8045;0,0000;-4247,1940;1,2000;4248,3140
29,983;-3,6732;1,1176;2,7743;0,0000;-4264,5340;1,2000;4265,6530
30,036;-3,6310;1,1176;2,7439;0,0000;-4276,1140;1,2000;4277,2330
30,086;-3,5908;1,1176;2,7148;0,0000;-4293,5130;1,2000;4294,6330
30,139;-3,5313;1,1176;2,7053;0,0000;-4305,1320;1,2000;4306,2520
30,189;-3,4611;1,1176;2,7166;0,0000;-4322,5900;1,2000;4323,7090
30,239;-3,3913;1,1176;2,7279;0,0000;-4334,2490;1,2000;4335,3680
30,290;-3,3538;1,1176;2,7632;0,0000;-4351,7650;1,2000;4352,8840
30,340;-3,3246;1,1176;2,8037;0,0000;-4369,3170;1,2000;4370,4360
30,393;-3,2987;1,1176;2,8396;0,0000;-4381,0380;1,2000;4382,1570
30,444;-3,2987;1,1176;2,8396;0,0000;-4398,6480;1,2000;4399,7670
30,494;-3,2987;1,1176;2,8396;0,0000;-4410,4080;1,2000;4411,5270
30,546;-3,3141;1,1176;2,8183;0,0000;-4428,0770;1,2000;4429,1960
30,599;-3,3453;1,1176;2,7750;0,0000;-4439,8760;1,2000;4440,9960
30,650;-3,3753;1,1176;2,7334;0,0000;-4457,6050;1,2000;4458,7250
30,701;-3,3924;1,1176;2,7097;0,0000;-4475,3700;1,2000;4476,4890
30,752;-3,3924;1,1176;2,7097;0,0000;-4487,2320;1,2000;4488,3510
30,804;-3,3924;1,1176;2,7097;0,0000;-4505,0550;1,2000;4506,1740
30,857;-3,3924;1,1176;2,7097;0,0000;-4516,9560;1,2000;4518,0750
30,910;-3,3924;1,1176;2,7097;0,0000;-4534,8370;1,2000;4535,9570
30,963;-3,3924;1,1176;2,7097;0,0000;-4552,7540;1,2000;4553,8730
31,016;-3,3924;1,1176;2,7097;0,0000;-4564,7180;1,2000;4565,8370
31,067;-3,3924;1,1176;2,7097;0,0000;-4582,6930;1,2000;4583,8120
31,117;-3,3924;1,1176;2,7097;0,0000;-4594,6960;1,2000;4595,8150
31,169;-3,3924;1,1176;2,7097;0,0000;-4612,7310;1,2000;4613,8500
31,219;-3,3924;1,1176;2,7097;0,0000;-4624,7740;1,2000;4625,8930
31,272;-3,3924;1,1176;2,7097;0,0000;-4642,8680;1,2000;4643,9870
31,323;-3,3924;1,1176;2,7097;0,0000;-4660,9970;1,2000;4662,1160
31,374;-3,3924;1,1176;2,7097;0,0000;-4673,1020;1,2000;4674,2210
31,426;-3,3924;1,1176;2,7097;0,0000;-4691,2900;1,2000;4692,4090
31,477;-3,3924;1,1176;2,7097;0,0000;-4703,4340;1,2000;4704,5530
31,528;-3,3924;1,1176;2,7097;0,0000;-4721,6800;1,2000;4722,7990
31,581;-3,3924;1,1176;2,7097;0,0000;-4739,9610;1,2000;4741,0810
31,634;-3,3924;1,1176;2,7097;0,0000;-4752,1680;1,2000;4753,2880
31,685;-3,3924;1,1176;2,7097;0,0000;-4770,5090;1,2000;4771,6280
31,736;-3,3924;1,1176;2,7097;0,0000;-4782,7560;1,2000;4783,8750
31,787;-3,3924;1,1176;2,7097;0,0000;-4801,1560;1,2000;4802,2750
31,838;-3,3924;1,1176;2,7097;0,0000;-4813,4420;1,2000;4814,5620
31,891;-3,3924;1,1176;2,7097;0,0000;-4831,9010;1,2000;4833,0200
31,944;-3,3924;1,1176;2,7097;0,0000;-4850,3950;1,2000;4851,5140
31,995;-3,3924;1,1176;2,7097;0,0000;-4862,7430;1,2000;4863,8620
32,047;-3,3924;1,1176;2,7097;0,0000;-4881,2950;1,2000;4882,4150
32,099;-3,3924;1,1176;2,7097;0,0000;-4893,6830;1,2000;4894,8020
32,151;-3,3924;1,1176;2,7097;0,0000;-4912,2940;1,2000;4913,4130
32,203;-3,3924;1,1176;2,7097;0,0000;-4930,9400;1,2000;4932,0590
32,254;-3,3924;1,1176;2,7097;0,0000;-4943,3910;1,2000;4944,5100
32,306;-3,3924;1,1176;2,7097;0,0000;-4962,0970;1,2000;4963,2160
32,357;-3,3924;1,1176;2,7097;0,0000;-4974,5870;1,2000;4975,7070
32,407;-3,3924;1,1176;2,7097;0,0000;-4993,3520;1,2000;4994,4710
32,461;-3,3924;1,1176;2,7097;0,0000;-5012,1520;1,2000;5013,2710
32,512;-3,3924;1,1176;2,7097;0,0000;-5024,7050;1,2000;5025,8240
32,564;-3,3924;1,1176;2,7097;0,0000;-5043,5630;1,2000;5044,6820
32,616;-3,3924;1,1176;2,7097;0,0000;-5056,1550;1,2000;5057,2740
32,668;-3,3924;1,1176;2,7097;0,0000;-5075,0720;1,2000;5076,1910
32,721;-3,3924;1,1176;2,7097;0,0000;-5094,0240;1,2000;5095,1430
32,772;-3,3924;1,1176;2,7097;0,0000;-5106,6790;1,2000;5107,7980
32,824;-3,3924;1,1176;2,7097;0,0000;-5125,6910;1,2000;5126,8100
32,878;-3,3924;1,1176;2,7097;0,0000;-5138,3850;1,2000;5139,5040
32,929;-3,3924;1,1176;2,7097;0,0000;-5157,4560;1,2000;5158,5750
32,981;-3,3924;1,1176;2,7097;0,0000;-5176,5620;1,2000;5177,6810
33,032;-3,3924;1,1176;2,7097;0,0000;-5189,3190;1,2000;5190,4380
33,085;-3,3924;1,1176;2,7097;0,0000;-5208,4830;1,2000;5209,6030
33,136;-3,3924;1,1176;2,7097;0,0000;-5221,2790;1,2000;5222,3980
33,188;-3,3924;1,1176;2,7097;0,0000;-5240,5020;1,2000;5241,6220
33,238;-3,3924;1,1176;2,7097;0,0000;-5253,3370;1,2000;5254,4570
33,288;-3,3924;1,1176;2,7097;0,0000;-5272,6190;1,2000;5273,7380
33,342;-3,3924;1,1176;2,7097;0,0000;-5291,9370;1,2000;5293,0560
33,394;-3,3924;1,1176;2,7097;0,0000;-5304,8350;1,2000;5305,9550
33,446;-3,3924;1,1176;2,7097;0,0000;-5324,2120;1,2000;5325,3320
33,497;-3,3924;1,1176;2,7097;0,0000;-5337,1500;1,2000;5338,2690
33,548;-3,3924;1,1176;2,7097;0,0000;-5356,5850;1,2000;5357,7050
33,598;-3,3924;1,1176;2,7097;0,0000;-5369,5620;1,2000;5370,6810
33,649;-3,3924;1,1176;2,7097;0,0000;-5389,0560;1,2000;5390,1750
33,700;-3,3924;1,1176;2,7097;0,0000;-5408,5850;1,2000;5409,7050
33,754;-3,3924;1,1176;2,7097;0,0000;-5421,6250;1,2000;5422,7440
33,806;-3,3924;1,1176;2,7097;0,0000;-5441,2120;1,2000;5442,3320
33,856;-3,3924;1,1176;2,7097;0,0000;-5454,2910;1,2000;5455,4100
33,907;-3,3924;1,1176;2,7097;0,0000;-5473,9380;1,2000;5475,0580
33,960;-3,3924;1,1176;2,7097;0,0000;-5487,0570;1,2000;5488,1760
34,011;-3,3924;1,1176;2,7097;0,0000;-5506,7630;1,2000;5507,8820
34,061;-3,3924;1,1176;2,7097;0,0000;-5526,5050;1,2000;5527,6240
34,113;-3,3924;1,1176;2,7097;0,0000;-5539,6860;1,2000;5540,8050
34,164;-3,3924;1,1176;2,7097;0,0000;-5559,4860;1,2000;5560,6050
34,216;-3,3924;1,1176;2,7097;0,0000;-5572,7060;1,2000;5573,8250
34,268;-3,3924;1,1176;2,7097;0,0000;-5592,5640;1,2000;5593,6840
34,321;-3,3924;1,1176;2,7097;0,0000;-5612,4580;1,2000;5613,5780
34,372;-3,3924;1,1176;2,7097;0,0000;-5625,7410;1,2000;5626,8600
34,425;-3,3924;1,1176;2,7097;0,0000;-5645,6940;1,2000;5646,8130
34,478;-3,3924;1,1176;2,7097;0,0000;-5659,0160;1,2000;5660,1350
34,528;-3,3924;1,1176;2,7097;0,0000;-5679,0290;1,2000;5680,1470
34,580;-3,3924;1,1176;2,7097;0,0000;-5699,0770;1,2000;5700,1950
34,631;-3,3924;1,1176;2,7097;0,0000;-5712,4610;1,2000;5713,5800
34,681;-3,3924;1,1176;2,7097;0,0000;-5732,5680;1,2000;5733,6870
34,732;-3,3924;1,1176;2,7097;0,0000;-5745,9920;1,2000;5747,1100
34,785;-3,3924;1,1176;2,7097;0,0000;-5766,1570;1,2000;5767,2750
34,835;-3,3924;1,1176;2,7097;0,0000;-5779,6200;1,2000;5780,7380
34,886;-3,3924;1,1176;2,7097;0,0000;-5799,8430;1,2000;5800,9620
34,937;-3,3924;1,1176;2,7097;0,0000;-5813,3450;1,2000;5814,4640
34,989;-3,3924;1,1176;2,7097;0,0000;-5833,6280;1,2000;5834,7470
35,039;-3,3924;1,1176;2,7097;0,0000;-5847,1700;1,2000;5848,2890
35,092;-3,3924;1,1176;2,7097;0,0000;-5867,5120;1,2000;5868,6310
35,144;-3,3924;1,1176;2,7097;0,0000;-5887,8900;1,2000;5889,0080
35,196;-3,3924;1,1176;2,7097;0,0000;-5901,4940;1,2000;5902,6130
35,248;-3,3924;1,1176;2,7097;0,0000;-5921,9300;1,2000;5923,0490
35,299;-3,3924;1,1176;2,7097;0,0000;-5935,5740;1,2000;5936,6920
35,351;-3,3924;1,1176;2,7097;0,0000;-5956,0680;1,2000;5957,1870
35,404;-3,3924;1,1176;2,7097;0,0000;-5976,5980;1,2000;5977,7170
35,455;-3,3924;1,1176;2,7097;0,0000;-5990,3040;1,2000;5991,4230
35,506;-3,3924;1,1176;2,7097;0,0000;-6010,8930;1,2000;6012,0110
35,558;-3,3924;1,1176;2,7097;0,0000;-6024,6390;1,2000;6025,7570
35,609;-3,3924;1,1176;2,7097;0,0000;-6045,2870;1,2000;6046,4060
35,659;-3,3924;1,1176;2,7097;0,0000;-6059,0720;1,2000;6060,1910
35,711;-3,3924;1,1176;2,7097;0,0000;-6079,7790;1,2000;6080,8980
35,763;-3,3924;1,1176;2,7097;0,0000;-6100,5210;1,2000;6101,6400
35,813;-3,3924;1,1176;2,7097;0,0000;-6114,3690;1,2000;6115,4880
35,865;-3,3924;1,1176;2,7097;0,0000;-6135,1700;1,2000;6136,2890
35,918;-3,3924;1,1176;2,7097;0,0000;-6149,0570;1,2000;6150,1750
35,970;-3,3924;1,1176;2,7097;0,0000;-6169,9160;1,2000;6171,0350
36,022;-3,3924;1,1176;2,7097;0,0000;-6190,8110;1,2000;6191,9290
