Timestamp;Head_X;Head_Y;Head_Z;Head_RotX;Head_RotY;Head_RotZ;Hand_X;Hand_Y;Hand_Z;Hand_RotX;Hand_RotY;Hand_RotZ
20,303;-4,2926;1,1176;0,1407;327,8000;31,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,322;-4,2990;1,1176;0,1674;327,8000;31,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,342;-4,3052;1,1176;0,1939;327,8000;31,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,362;-4,3115;1,1176;0,2226;329,0000;34,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,383;-4,3160;1,1176;0,2519;330,6000;38,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,402;-4,3183;1,1176;0,2779;331,8000;41,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,423;-4,3195;1,1176;0,3075;332,8000;43,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,443;-4,3199;1,1176;0,3356;334,0000;44,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,463;-4,3199;1,1176;0,3646;336,0000;45,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,483;-4,3197;1,1176;0,3933;337,0000;45,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,501;-4,3194;1,1176;0,4184;338,0000;45,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,522;-4,3185;1,1176;0,4484;341,4000;48,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,543;-4,3163;1,1176;0,4777;345,0000;51,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,562;-4,3132;1,1176;0,5033;347,2000;53,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,583;-4,3082;1,1176;0,5333;348,4000;55,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,604;-4,3030;1,1176;0,5621;349,2000;55,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,620;-4,2985;1,1176;0,5855;350,2000;56,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,642;-4,2927;1,1176;0,6147;351,2000;56,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,662;-4,2964;1,1176;0,6377;351,6000;56,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,681;-4,3067;1,1176;0,6533;351,6000;56,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,702;-4,3177;1,1176;0,6701;352,4000;57,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,722;-4,3288;1,1176;0,6875;353,8000;58,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,742;-4,3385;1,1176;0,7036;354,6000;59,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,760;-4,3483;1,1176;0,7202;355,0000;59,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,782;-4,3589;1,1176;0,7385;355,0000;59,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,802;-4,3694;1,1176;0,7565;355,0000;60,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,823;-4,3795;1,1176;0,7745;355,8000;61,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,844;-4,3890;1,1176;0,7929;356,6000;64,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,861;-4,3965;1,1176;0,8087;357,0000;65,4000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,881;-4,4050;1,1176;0,8274;357,2000;66,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,902;-4,4136;1,1176;0,8468;357,2000;66,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,920;-4,4209;1,1176;0,8632;357,2000;66,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,941;-4,4294;1,1176;0,8823;357,2000;66,0000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,963;-4,4333;1,1176;0,8911;357,2000;66,6000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
20,984;-4,4333;1,1176;0,8911;357,4000;68,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,001;-4,4333;1,1176;0,8911;357,6000;71,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,022;-4,4333;1,1176;0,8911;358,2000;75,8000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,042;-4,4333;1,1176;0,8911;358,4000;78,2000;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,061;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,082;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,103;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,122;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,140;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,162;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,183;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,200;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,221;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,243;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,262;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,282;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,301;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,323;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,342;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,363;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,380;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,401;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,423;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,441;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,461;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,483;-4,4333;1,1176;0,8911;358,4000;78,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,502;-4,4358;1,1176;0,9036;356,6000;79,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,520;-4,4392;1,1176;0,9220;354,6000;79,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,541;-4,4430;1,1176;0,9426;351,0000;79,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,563;-4,4471;1,1176;0,9632;345,4000;77,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,583;-4,4521;1,1176;0,9835;332,2000;74,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,600;-4,4571;1,1176;0,9994;317,8000;69,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,622;-4,4658;1,1176;1,0189;303,2000;61,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,643;-4,4765;1,1176;1,0370;297,0000;56,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,663;-4,4878;1,1176;1,0539;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,681;-4,4980;1,1176;1,0692;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,702;-4,5099;1,1176;1,0871;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,723;-4,5150;1,1176;1,1083;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,744;-4,5128;1,1176;1,1334;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,763;-4,5242;1,1176;1,1506;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,783;-4,5348;1,1176;1,1664;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,803;-4,5291;1,1176;1,1953;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,821;-4,5240;1,1176;1,2207;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,840;-4,5188;1,1176;1,2472;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,861;-4,5130;1,1176;1,2764;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,882;-4,5072;1,1176;1,3055;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,901;-4,5020;1,1176;1,3320;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,923;-4,4961;1,1176;1,3619;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,941;-4,4910;1,1176;1,3876;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,962;-4,4853;1,1176;1,4165;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
21,983;-4,4795;1,1176;1,4455;295,6000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,002;-4,4744;1,1176;1,4717;295,8000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,020;-4,4694;1,1176;1,4970;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,042;-4,4636;1,1176;1,5268;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,061;-4,4584;1,1176;1,5536;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,083;-4,4525;1,1176;1,5839;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,101;-4,4477;1,1176;1,6087;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,123;-4,4418;1,1176;1,6392;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,142;-4,4366;1,1176;1,6658;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,161;-4,4316;1,1176;1,6918;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,182;-4,4259;1,1176;1,7212;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,201;-4,4207;1,1176;1,7475;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,223;-4,4148;1,1176;1,7783;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,241;-4,4098;1,1176;1,8037;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,261;-4,4047;1,1176;1,8301;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,283;-4,3988;1,1176;1,8604;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,301;-4,3936;1,1176;1,8869;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,320;-4,3884;1,1176;1,9137;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,342;-4,3827;1,1176;1,9430;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,362;-4,3775;1,1176;1,9697;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,381;-4,3721;1,1176;1,9976;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,401;-4,3668;1,1176;2,0248;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,423;-4,3609;1,1176;2,0551;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,441;-4,3558;1,1176;2,0814;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,463;-4,3503;1,1176;2,1098;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,482;-4,3450;1,1176;2,1372;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,501;-4,3397;1,1176;2,1644;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,523;-4,3338;1,1176;2,1947;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,542;-4,3287;1,1176;2,2210;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,561;-4,3237;1,1176;2,2465;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,582;-4,3178;1,1176;2,2771;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,602;-4,3125;1,1176;2,3045;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,621;-4,3074;1,1176;2,3305;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,641;-4,3019;1,1176;2,3587;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,663;-4,2961;1,1176;2,3889;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,684;-4,2906;1,1176;2,4173;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,702;-4,2854;1,1176;2,4439;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,722;-4,2802;1,1176;2,4706;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,742;-4,2746;1,1176;2,4992;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,763;-4,2694;1,1176;2,5263;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,782;-4,2640;1,1176;2,5540;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,801;-4,2588;1,1176;2,5808;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,825;-4,2528;1,1176;2,6114;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,843;-4,2474;1,1176;2,6393;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,862;-4,2421;1,1176;2,6665;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,881;-4,2373;1,1176;2,6912;296,0000;55,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,903;-4,2314;1,1176;2,7215;300,0000;56,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,921;-4,2264;1,1176;2,7460;307,4000;57,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,943;-4,2190;1,1176;2,7768;318,8000;60,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,961;-4,2116;1,1176;2,8010;327,8000;64,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
22,983;-4,2002;1,1176;2,8296;337,2000;70,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,003;-4,1871;1,1176;2,8541;344,6000;77,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,022;-4,1714;1,1176;2,8751;355,2000;88,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,043;-4,1477;1,1176;2,8943;7,4000;105,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,061;-4,1244;1,1176;2,9050;11,8000;117,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,082;-4,0953;1,1176;2,9118;13,6000;126,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,103;-4,0646;1,1176;2,9150;14,2000;130,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,122;-4,0381;1,1176;2,9168;14,2000;130,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,143;-4,0199;1,1176;2,9280;14,2000;130,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,162;-4,0071;1,1176;2,9428;14,2000;130,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,181;-3,9945;1,1176;2,9573;14,2000;130,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,201;-3,9850;1,1176;2,9682;12,8000;130,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,220;-3,9850;1,1176;2,9682;9,4000;127,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,243;-3,9850;1,1176;2,9682;5,0000;123,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,264;-3,9850;1,1176;2,9682;3,8000;122,5999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,282;-3,9850;1,1176;2,9682;3,4000;122,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,301;-3,9850;1,1176;2,9682;1,8000;121,3999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,320;-3,9850;1,1176;2,9682;358,0000;119,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,343;-3,9850;1,1176;2,9682;352,0000;116,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,361;-3,9850;1,1176;2,9682;348,0000;114,7999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,383;-3,9850;1,1176;2,9682;345,2000;113,1999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,401;-3,9850;1,1176;2,9682;345,0000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,423;-3,9850;1,1176;2,9682;345,0000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,441;-3,9850;1,1176;2,9682;345,0000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,464;-3,9850;1,1176;2,9682;345,0000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,482;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,502;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,522;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,541;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,562;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,583;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,601;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,623;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,640;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,662;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,684;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,705;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,722;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,741;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,762;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,783;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,801;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,822;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,844;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,862;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,881;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,902;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,923;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,941;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,963;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
23,981;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,002;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,023;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,041;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,062;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,083;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,101;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,122;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,143;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,162;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,181;-3,9850;1,1176;2,9682;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,202;-3,9654;1,1176;2,9599;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,222;-3,9464;1,1176;2,9519;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,242;-3,9283;1,1176;2,9442;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,261;-3,9110;1,1176;2,9368;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,283;-3,8909;1,1176;2,9283;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,300;-3,8744;1,1176;2,9213;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,321;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,342;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,364;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,382;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,401;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,422;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,444;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,461;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,480;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,504;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,522;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,544;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
24,562;-3,8630;1,1176;2,9165;344,8000;112,9999;0,0000;0,0000;1,1176;0,0000;0,0000;0,0000;0,0000
